MESSAGE_ID	MESSAGE_CD	MESSAGE_TYPE	SYSTEM_TYPE	MESSAGE_NM	MESSAGE_ABBR	CULTURE_ID
39	entityAlreadyUpdatedError	error	base	他のユーザに変更されています。内容を確認して下さい。	他ユーザ変更	1
40	entry	info	base	登録		1
41	fileUploadDefineError	error	base	アップロード用の定義情報が不正です。管理者にご連絡下さい。	アップロード定義不正	1
42	fileUploadOpenError	error	base	アップロードされたファイルが開けませんでした。ファイルに問題がないか確認して下さい。	ファイルオープン不可	1
43	fileUploadSetCsvColError	error	base	データの取り込み中にエラーが発生しました。[/]行番号：[0] , 列番号：[1]	取込失敗	1
44	fileUploadSetCsvRowError	error	base	データの取り込み中にエラーが発生しました。[/]行番号：[0]	取込失敗	1
45	fileUploadSetError	error	base	データの取り込み中にエラーが発生しました。	取込失敗	1
46	fileUploadSetExcelColError	error	base	データの取り込み中にエラーが発生しました。[/]シート名：[0] , 行番号：[1] , 列番号：[2]	取込失敗	1
47	fileUploadSetExcelRowError	error	base	データの取り込み中にエラーが発生しました。[/]シート名：[0] , 行番号：[1]	取込失敗	1
48	fileUploadSetExcelSheetError	error	base	データの取り込み中にエラーが発生しました。[/]シート名：[0]	取込失敗	1
49	gridColExtDialogDescription_A01_00_Head	info	base	当画面について		1
50	gridColExtDialogDescription_A01_01_Title	info	base	当画面でできること		1
51	gridColExtDialogDescription_A01_01_Value	info	base	「列の順序」と「列の幅」を変更できます。		1
52	gridColExtDialogDescription_A01_02_Title	info	base	[blank]		1
53	gridColExtDialogDescription_A01_02_Value	info	base	【登録】ボタンで保存した変更は次のログイン以降も引き継がれます。		1
54	gridColExtDialogDescription_A02_00_Head	info	base	画面項目について		1
55	gridColExtDialogDescription_A02_01_Title	info	base	列一覧		1
56	gridColExtDialogDescription_A02_01_Value	info	base	列の順序を変更できます。		1
57	gridColExtDialogDescription_A02_02_Title	info	base	[blank]		1
58	gridColExtDialogDescription_A02_02_Value	info	base	列を選択し、右の移動ボタンで順序を変更します。		1
59	gridColExtDialogDescription_A02_03_Title	info	base	[blank]		1
60	gridColExtDialogDescription_A02_03_Value	info	base	ボタンは上から「選択列を一番上に移動」「選択列をひとつ上に移動」「選択列をひとつ下に移動」「選択列を一番下に移動」の移動ボタンです。		1
61	gridColExtDialogDescription_A02_04_Title	info	base	列幅一覧		1
62	gridColExtDialogDescription_A02_04_Value	info	base	列の幅を変更できます。		1
63	gridColExtDialogDescription_A02_05_Title	info	base	[blank]		1
64	gridColExtDialogDescription_A02_05_Value	info	base	列名の下の入力欄に幅の大きさを入力して幅を変更します。		1
65	gridColExtDialogDescription_A02_06_Title	info	base	[blank]		1
66	gridColExtDialogDescription_A02_06_Value	info	base	マウスで境目を直接左右に動かす事でも調整できます。		1
67	gridColExtDialogDescription_A02_07_Title	info	base	【閉じる】ボタン		1
68	gridColExtDialogDescription_A02_07_Value	info	base	変更を破棄して当画面を閉じます。変更は保存されません。		1
69	gridColExtDialogDescription_A02_08_Title	info	base	【リセット】ボタン		1
70	gridColExtDialogDescription_A02_08_Value	info	base	保存した状態を破棄して初期状態に戻ります。初期状態を保存したい場合は【登録】ボタンを押してください。		1
71	gridColExtDialogDescription_A02_09_Title	info	base	【登録】ボタン		1
72	gridColExtDialogDescription_A02_09_Value	info	base	変更した内容を保存して当画面を閉じます。		1
73	gridColExtDialogDescription_A03_00_Head	info	base	ヒント		1
74	gridColExtDialogDescription_A03_01_Title	info	base	幅の制限		1
75	gridColExtDialogDescription_A03_01_Value	info	base	幅に入力できる大きさは、最小が40、最大が2000です。単位はピクセルです。		1
76	gridColExtDialogDescription_A03_02_Title	info	base	幅を戻す		1
77	gridColExtDialogDescription_A03_02_Value	info	base	列の境目をダブルクリックすると初期状態の幅に戻ります。		1
78	gridColExtDialogDescription_A03_03_Title	info	base	複数列の順序を移動		1
79	gridColExtDialogDescription_A03_03_Value	info	base	列一覧 または、列幅一覧でCtrlキーを押しながら列をクリックすることで複数の列を選択できます。		1
80	gridColExtDialogDescription_A03_04_Title	info	base	[blank]		1
81	gridColExtDialogDescription_A03_04_Value	info	base	選択した列は移動ボタンで順序を変更できます。		1
82	httpConnectionError	error	base	サーバに接続出来ませんでした。  HttpStatus:[0]  接続先:[1]	サーバ接続不可	1
83	httpConnectionErrorTitle	error	base	以下のエラーが発生しました。[/]ネットワークに接続出来るか確認して下さい。[/]それでも解決しない場合、以下の内容を管理者にお伝え下さい。	サーバ接続不可	1
84	infoMasterError	error	base	お知らせマスタ取得エラー	取得失敗	1
85	infoTitle	info	base	お知らせ		1
86	inputLimitCheckAlphabetAndHyphenOnlyError	error	base	英字と-のみ	英字と-のみ	1
87	inputLimitCheckAlphabetAndNumericAndHyphenOnlyError	error	base	英数字と-のみ	英数字と-のみ	1
88	inputLimitCheckAlphabetAndNumericAndSymbolOnlyError	error	base	英数字と記号のみ	英数字と記号のみ	1
89	inputLimitCheckAlphabetAndNumericOnlyError	error	base	英数字のみ	英数字のみ	1
90	inputLimitCheckAlphabetOnlyError	error	base	英字のみ	数字と-のみ	1
91	inputLimitCheckFullWidthOnlyError	error	base	全角文字のみ	全角文字のみ	1
92	inputLimitCheckHalfWidthOnlyError	error	base	半角文字のみ	半角文字のみ	1
93	inputLimitCheckNumericAndHyphenOnlyError	error	base	数字と-のみ	数字と-のみ	1
94	inputLimitCheckNumericOnlyError	error	base	数値のみ	数値のみ	1
95	inputLimitCheckTimeHHMMSSOnlyError	error	base	時刻のみ(HH:MM:SS)	時刻のみ(HH:MM:SS)	1
96	inputLimitCheckTimeOnlyError	error	base	時刻のみ	時刻のみ	1
97	insertProcessNormalEndInformation	info	base	正常に登録されました。	正常終了	1
98	integerError	error	base	整数のみ	整数のみ	1
99	integerLengthError	error	base	整数[0]桁以内	整数[0]桁以内	1
100	isMismatchBColAndExtWarn	warn	base	最後に列の順序、幅を変更した後に、列の追加が行われています。設定画面から設定し直してください。		1
101	itemCdDuplicateError	error	base	項目CDが重複しています。	重複	1
102	itemEditableCannotSelectExceptionError	error	base	編集不可の項目は編集可を設定できません。	編集不可項目	1
103	itemMasterError	error	base	項目マスタ取得エラー	取得失敗	1
104	itemNecessaryableCannotSelectExceptionError	error	base	必須の項目は任意を設定できません。	必須項目	1
105	itemVisibleCannotSelectExceptionError	error	base	表示不可の項目は表示可を設定できません。	表示不可項目	1
106	jobQueEntryRemoteAuthConnectError	error	base	非同期処理の起動予約登録に失敗しました。システム管理者に問い合わせてください。[/]認証APIへ接続できません。([0])		1
107	jobQueEntryRemoteAuthError	error	base	非同期処理の起動予約登録に失敗しました。システム管理者に問い合わせてください。[/]認証に失敗しました。([0])		1
108	jobQueEntryRemoteFailed	error	base	非同期処理の起動予約登録に失敗しました。システム管理者に問い合わせてください。([0])		1
109	jobQueEntryRemoteServerConnectError	error	base	非同期処理の起動予約登録に失敗しました。システム管理者に問い合わせてください。[/]ジョブ管理システムへ接続できません。([0])		1
110	keyDownBackSpaceInfo	info	base	backspaceが押されました。[/]前ページへ移動しますか？		1
111	layoutNmNotFoundError	error	base	指定されたレイアウト名称は辞書マスタに登録されていません。	未登録	1
112	liteLoginErrorBecameLockout	error	base	ログインすることができません｡[/]ロックアウトされました。システム管理者に問い合わせてください。		1
113	liteLoginErrorLockout	error	base	ログインすることができません｡[/]ロックアウトされています。システム管理者に問い合わせてください。		1
114	liteLoginErrorNoUser	error	base	[0]・[1]に誤りがあるか、登録されていません。		1
115	liteLoginErrorUserAvailableOutOfPeriod	error	base	ログインすることができません｡[/]ユーザが利用期間外です。システム管理者に問い合わせてください。		1
116	liteLoginInfoPasswordExpired	info	base	パスワードの有効期限が切れています。[/]パスワードを変更してください。		1
117	liteLoginInfoPasswordReset	info	base	パスワードがリセットされています。[/]パスワードを変更してください。		1
118	logoutTitle	info	base	ログアウト		1
119	mainMenuTitle	info	base	メニュー		1
120	masterNotFoundError	error	base	マスタ未存在	未存在	1
121	maxError	error	base	最大[0]以下	最大[0]以下	1
122	maxFileSize	error	base	サーバへ送信可能なファイルサイズを超えています。	ファイルサイズ超過	1
123	maxNumberOfFiles	error	base	サーバへ送信可能なファイル数を超えています。	ファイル数超過	1
124	maxlengthError	error	base	最大[0]文字以下	最大[0]文字以下	1
125	menuGrpCdDuplicateError	error	base	メニューグループCDが重複しています。	重複	1
126	menuMasterError	error	base	メニューマスタ取得エラー	取得失敗	1
127	messageCdDuplicateError	error	base	メッセージCDが重複しています。	重複	1
128	messageMasterError	error	base	メッセージマスタ取得エラー	取得失敗	1
129	messageNotFoundError	error	base	メッセージマスタに存在しません。	未存在	1
130	minError	error	base	最小[0]以上	最小[0]以上	1
131	minFileSize	error	base	サーバへ送信可能なファイルサイズに達していません。	ファイルサイズ不足	1
132	minlengthError	error	base	最小[0]文字以上	最小[0]文字以上	1
133	moreInfo	error	base	詳しい情報		1
134	noAutoPrintTargetLayoutError	error	base	自動印刷対象レイアウトが登録されていません。管理者に連絡してください。	印刷設定不備	1
135	noDetailsError	error	base	明細が入力されていません。	明細未入力	1
136	noUseableReportLayoutError	error	base	使用可能な帳票レイアウトが登録されていません。		1
137	notBlankError	info	base	[0]を入力してください。		1
138	numberError	error	base	数値のみ		1
139	onlyOneSelect	error	base	一件のみ選択して下さい。	1件のみ選択	1
140	overLimitSizeWarn	warn	base	検索件数が[0]件を超えています。[1]件以降のデータを表示する場合は検索条件を変更して再検索して下さい。		1
141	overSafetySizeError	error	base	検索件数が[0]件を超えています。検索条件を見直し再度処理を実行して下さい。		1
142	overSafetySizeToReportError	error	base	発行データ件数が[0]件を超えています。発行条件を見直し再度処理を実行して下さい。		1
143	passwordChangeByMgtSuccess	info	base	パスワードが変更されました｡		1
144	passwordChangeErrorAvailableDateContext	error	base	パスワード変更ができません｡[/][0]には[1]より後の日付を入力してください。		1
145	passwordChangeErrorBecameLockout	error	base	ロックアウトされました。システム管理者に問い合わせてください。[/]ログイン画面に移動します。		1
146	passwordChangeErrorLockout	error	base	ロックアウトされています。システム管理者に問い合わせてください。[/]ログイン画面に移動します。		1
147	passwordChangeErrorMinAlpha	error	base	パスワード変更ができません｡[/]パスワードには[0]桁以上の英字を含めてください。		1
148	passwordChangeErrorMinLength	error	base	パスワード変更ができません｡[/]パスワードは[0]桁以上を入力してください。		1
149	passwordChangeErrorMinLowerCase	error	base	パスワード変更ができません｡[/]パスワードには[0]桁以上の小文字を含めてください。		1
150	passwordChangeErrorMinNumbers	error	base	パスワード変更ができません｡[/]パスワードには[0]桁以上の数字を含めてください。		1
151	passwordChangeErrorMinSymbol	error	base	パスワード変更ができません｡[/]パスワードには[0]桁以上の半角記号を含めてください。		1
152	passwordChangeErrorMinUpperCase	error	base	パスワード変更ができません｡[/]パスワードには[0]桁以上の大文字を含めてください。		1
153	passwordChangeErrorMismatchNewAndReEnter	error	base	パスワード変更ができません｡[/][0]と[1]が一致しません。		1
154	passwordChangeErrorMismatchNowAndOld	error	base	パスワード変更ができません｡[/]現在使用しているパスワードと[0]が一致しません。		1
155	passwordChangeErrorNoSamePasswordNewAndOld	error	base	パスワード変更ができません｡[/]現在使用しているパスワードと[0]が同じパスワードです。異なるパスワードに変更してください。		1
156	passwordChangeErrorSamePasswordNewAndOld	error	base	パスワード変更ができません｡[/]現在使用しているパスワードと[0]が同じパスワードです。[/]異なるパスワードに変更してください。		1
157	passwordChangeErrorUserAvailableOutOfPeriod	error	base	ユーザが利用期間外です。システム管理者に問い合わせてください。[/]ログイン画面に移動します。		1
158	passwordChangeSuccess	info	base	パスワードが変更されました｡[/]この画面を閉じるとメニューに移動します。		1
159	passwordTitle	info	base	パスワード変更		1
160	patternError	error	base	入力文字不正		1
161	pdfMakeInfomation	info	base	ＰＤＦを作成しています。このままお待ち下さい。		1
162	printDataTypeNotAllowedRePrintError	error	base	[0]は再印刷することができません。		1
163	printSettingTakeoverConfirm	confirm	base	自動印刷対象が変更されました。変更前のレイアウトから印刷設定を引き継ぎますか？		1
164	printerGroupIdIsUsedInOtherPrintServiceWarn	warn	base	指定されたプリンタグループは、すでに別の印刷サービス情報で使用されています。登録して宜しいですか？		1
165	printerGroupNmDuplicateError	error	base	プリンタグループ名が重複しています。	重複	1
166	processCompleteInformation	info	base	処理は正常終了しました。	正常終了	1
167	processExecuteEndInformation	info	base	処理を終了しました。	処理終了	1
168	processExecuteStartInformation	info	base	処理を開始しました。	処理開始	1
169	propertyNmDuplicateError	error	base	項目名は既に登録されています。	重複	1
170	queueAddDtConditionallyRequiredError	error	base	[0]入力時は必須		1
171	registerSuccess	info	base	登録しました。		1
172	reportCdDuplicateError	error	base	帳票CDは既に登録されています。	重複	1
173	reportLayoutNameDuplicateError	error	base	帳票レイアウト名が重複しています。	重複	1
174	requiredError	error	base	必須	必須	1
175	roleCodeDuplicateError	error	base	権限CDが重複しています。	重複	1
176	roleGrpCodeDuplicateError	error	base	権限グループCDが重複しています。	重複	1
177	screenCdDuplicateError	error	base	画面CDが重複しています。	重複	1
178	screenMasterError	error	base	画面マスタ取得エラー	取得失敗	1
179	search	info	base	検索		1
180	searchCondition	info	base	検索条件		1
181	searchConditionAll	info	base	全		1
182	searchConditionMain	info	base	主		1
183	searchConditionOther	info	base	他		1
184	statusCode	error	base	ステータスコード		1
185	systemMasterError	error	base	システム管理マスタ取得エラー	取得失敗	1
186	timeError	error	base	時刻不正(形式:[0])		1
187	timeoutError	error	base	他のユーザが使用中です。少々時間を置いてから再度処理を実行して下さい。		1
188	unhandledError	error	base	致命的エラーが発生しました。管理者に連絡して下さい。[0]	致命的エラー	1
189	unknownError	error	base	不明なエラーが発生しました。	不明エラー	1
190	update	info	base	更新		1
191	updateProcessNormalEndInformation	info	base	正常に更新されました。	正常終了	1
192	updateSuccess	info	base	更新しました。		1
193	userAutoPrintSetting	info	base	自動印刷設定		1
194	userEditErrorAlreadyRegistered	error	base	ユーザCDは既に登録されています。		1
195	userMessage	error	base	メッセージ		1
196	viewOrderDuplicateError	error	base	表示順が重複しています。	重複	1
197	addRowConfirmation	confirm	wms	選択した行を追加しますか？	行追加しますか	1
198	addRowMultipleConfirmation	confirm	wms	複数行選択しています。選択した行を追加しますか？	追加確認	1
199	address1CheckInputMaxError	error	wms	住所１は最大50文字以下を入力して下さい。	最大50文字以下	1
200	address2CheckInputMaxError	error	wms	住所２は最大50文字以下を入力して下さい。	最大51文字以下	1
201	address3CheckInputMaxError	error	wms	住所３は最大50文字以下を入力して下さい。	最大52文字以下	1
202	afterLocationCannotInputSameBeforeLocationError	error	wms	移動先が移動元と同じです。	移動元と同一入力不可	1
203	allParentShapeCdInputError	error	wms	最大単位荷姿の親荷姿は設定しないで下さい。		1
204	allRecivePlanNotSelectError	error	wms	入荷日、伝票区分または預託在庫区分が変更されました。全行選択して更新して下さい。	未選択	1
205	allStockOutDataFoundError	error	wms	全欠品データが含まれています。	存在	1
206	allStructureCannotDeleteError	error	wms	すべての構成品が削除済の為、登録できません。	削除不可	1
207	allcNgFlgNotFoundError	error	wms	引当禁止フラグが存在しません。	未存在	1
208	allocChargeNumNotFoundError	error	wms	出荷実績訂正の在庫データに存在しません。	未存在	1
209	allocInformation	info	wms	荷札情報		1
210	allocNgFlgNotInputError	error	wms	引当禁止フラグを入力して下さい。	未入力	1
211	allocOrderCheckInputDecimalError	error	wms	引当順序に小数は入力できません。	小数不可	1
212	allocOrderCheckInputIntegerError	error	wms	引当順序は整数5桁以内を入力して下さい。	整数5桁以内	1
213	allocOrderCheckNumericOnlyError	error	wms	引当順序 数値のみ	数値のみ	1
214	allocOrderInputRequestMinIsZeroError	error	wms	引当順序は最小0以上を入力して下さい。	最小0以上	1
215	allocOrderNotInputError	error	wms	引当順序を入力して下さい。	未入力	1
216	allocateClassCannotSelectError	error	wms	引当区分が「00:引当（標準）」「01:帳簿引当（欠品案分）」の場合、「00：マージしない」以外を選択できません。	選択不可	1
217	allocateStopClassNotFoundError	error	wms	引当禁止区分が存在しません。	未存在	1
218	alreadyAttendanceError	error	wms	既に出勤されています。	出勤済み	1
219	alreadyExistsStructureCannotDeleteError	error	wms	構成セットにこの構成品があるの為、行削除は行えません。	削除不可	1
220	alreadyLeaveWorkError	error	wms	既に退勤されています。	退勤済み	1
221	alreadyRegisteredCannotDeleteError	error	wms	登録済データの為、行削除は行えません。	削除不可	1
222	alreadyRegisteredCannotSplitCancelError	error	wms	登録済データの為、分割解除は行えません。	分割解除不可	1
223	announceChangeCenterClient	info	wms	登録後はメインメニューに遷移します。		1
224	arrivalStoreCdCheckInputMaxError	error	wms	仕分コードは最大[0]文字以下を入力して下さい。	最大[0]文字以下	1
225	arrivalStoreCdNotInputError	error	wms	仕分コードを入力して下さい。	未入力	1
226	arrivalStoreNmCheckInputMaxError	error	wms	仕分名称は最大[0]文字以下を入力して下さい。	最大[0]文字以下	1
227	back	info	wms	戻る	戻る	1
228	barcodeCheckAlphabetAndNumericAndSymbolOnlyError	error	wms	バーコード 英数字と記号のみ	英数字と記号のみ	1
229	barcodeCheckInputMaxError	error	wms	バーコードは最大100文字以下を入力して下さい。	最大100文字以下	1
230	barcodeNmCheckInputMaxError	error	wms	バーコード名称は最大100文字以下を入力して下さい。	最大100文字以下	1
231	barcodeNotInputError	error	wms	バーコードを入力して下さい。	未入力	1
232	bizCdDuplicateError	error	wms	業務CDが重複しています。	重複	1
233	bowlUnitNumCheckInputMaxError	error	wms	ボール入数はケース以下を入力して下さい。	ケース入数以下	1
234	boxCannotDeleteUseBoxGrpError	error	wms	荷材グループに登録されている荷材([0])は削除できません。	使用中データ削除不可	1
235	boxCdCannotInputAnotherBoxCdError	error	wms	基準荷材CDが荷材CDで未存在。	基準荷材CDが荷材CDで未存在	1
236	boxCdNotSelectError	error	wms	荷材を選択して下さい。	荷材未選択	1
237	boxCodeDuplicateError	error	wms	荷材CDが重複しています。	重複	1
238	boxGrpCannotDeleteUseParameterMasterError	error	wms	梱包荷材グループに設定されているため削除できません。	使用中データ削除不可	1
239	boxGrpCdCodeDuplicateError	error	wms	荷材グループCDが既に登録済です。	既に登録済	1
240	boxNewInformation	info	wms	新規荷材		1
241	boxNotFoundError	error	wms	荷材マスタに存在しません。	未存在	1
242	boxTypeAndShapeClassCannotSelectSameError	error	wms	同一の箱種・荷姿は指定できません。	選択不可	1
243	boxTypeCannotRegisterInspectingDataNotFoundError	error	wms	検品中データが存在しないため、箱登録できません。	検品中データ未存在	1
244	boxTypeNotSelectError	error	wms	箱種が選択されていません。	未選択	1
245	breakEntryUnitIsNotRegistered	error	wms	エントリーユニット（休憩）が登録されていません。管理者に問い合わせてください。	未登録	1
246	breakStartIsNotSelected	error	wms	休憩開始が選択されていません。	未選択	1
247	bulkInputExecuteErrorCheckDtlInformation	info	wms	エラー行番号：[0] , エラーメッセージ：[1]	エラー行番号：[0] , エラーメッセージ：[1]	1
248	bulkInputExecuteErrorCheckInformation	info	wms	エラー件数：[0]件 , 正常件数：[1]件	エラー件数：[0]件 , 正常件数：[1]件	1
249	bulkInputExecuteErrorCheckProductMasterInformation	info	wms	エラー件数：[銘柄マスタ][0]件 , [銘柄荷姿マスタ][1]件 , 正常件数：[銘柄マスタ][2]件 , [銘柄荷姿マスタ][3]件	エラー件数：[銘柄マスタ][0]件 , [銘柄荷姿マスタ][1]件 , 正常件数：[銘柄マスタ][2]件 , [銘柄荷姿マスタ][3]件	1
250	bulkInputExecuteErrorCheckReceivePlanInformation	info	wms	エラー件数：[入荷予定][0]件 , [入荷予定明細][1]件 , 正常件数：[入荷予定][2]件 , [入荷予定明細][3]件	エラー件数：[入荷予定][0]件 , [入荷予定明細][1]件 , 正常件数：[入荷予定][2]件 , [入荷予定明細][3]件	1
251	bulkInputExecuteErrorCheckShippingPlanInformation	info	wms	エラー件数：[出荷指示][0]件 , [出荷指示明細][1]件 , 正常件数：[出荷指示][2]件 , [出荷指示明細][3]件	エラー件数：[出荷指示][0]件 , [出荷指示明細][1]件 , 正常件数：[出荷指示][2]件 , [出荷指示明細][3]件	1
252	bulkInputExecuteRegisterDeleteInformation	info	wms	登録件数：[0]件 , 更新件数：[1]件 , 削除件数：[2]件	登録件数：[0]件 , 更新件数：[1]件 , 削除件数：[2]件	1
253	bulkInputExecuteRegisterInformation	info	wms	登録件数：[0]件 , 更新件数：[1]件	登録件数：[0]件 , 更新件数：[1]件	1
254	bulkInputExecuteRegisterProductMasterInformation	info	wms	登録件数：[銘柄マスタ][0]件 , [銘柄荷姿マスタ][1]件 , 更新件数：[銘柄マスタ][2]件 , [銘柄荷姿マスタ][3]件	登録件数：[銘柄マスタ][0]件 , [銘柄荷姿マスタ][1]件 , 更新件数：[銘柄マスタ][2]件 , [銘柄荷姿マスタ][3]件	1
255	bulkInputExecuteRegisterReceivePlanInformation	info	wms	登録件数：[入荷予定][0]件 , [入荷予定明細][1]件	登録件数：[入荷予定][0]件 , [入荷予定明細][1]件	1
256	bulkInputExecuteRegisterShippingPlanInformation	info	wms	登録件数：[出荷指示][0]件 , [出荷指示明細][1]件	登録件数：[出荷指示][0]件 , [出荷指示明細][1]件	1
257	bulkInputSectionNameErrorCheckInformation	info	wms	エラーチェック	セクション名称情報	1
258	bulkInputSectionNameRegisterInformation	info	wms	データ登録	セクション名称情報	1
259	callShippingInstBatchErrorCheckInformation	info	wms	拠店CD：[0] , 荷主CD：[1] , 出庫指示件数：[2] , エラー件数：[3]	処理情報	1
260	callShippingInstBatchExecuteInformation	info	wms	ジョブキューNo.：[0] , コントロールNo.：[1] , [2]	処理情報	1
261	callShippingInstBatchParameterInformation	info	wms	拠店CD：[0] , 荷主CD：[1]	パラメータ情報	1
262	callShippingInstBatchProgramName	info	wms	自動出庫指示登録	出庫指示	1
263	canNotEnterInStoreNumZeroDataError	error	wms	入庫数0のデータには[0]は入力できません。	入庫数0データ入力不可	1
264	canNotPrintPrinterNotSetError	error	wms	プリンタの設定がされていないため帳票が発行できませんでした。	帳票発行失敗	1
265	cancel	info	wms	閉じる	閉じる	1
266	cancelChangeCenterClient	confirm	wms	中断しました。	中断	1
267	cannotChangeBeforeReceivePlanDateError	error	wms	元の入荷予定日以前の日付には変更できません。	入荷予定日以前の日付変更不可	1
268	cannotChangeError	error	wms	指示済以外のデータは修正できません。	指示済以外変更不可	1
269	cannotChangeReceivePlanFromEdiError	error	wms	入荷予定取込で作成されたデータのため修正は出来ません。	入荷予定取込変更不可	1
270	cannotChangeReceivingError	error	wms	入荷中のため処理できません。	入荷中変更不可	1
271	cannotChangeShipOrderFromReceivedError	error	wms	出荷指示取込で作成されたデータのため修正は出来ません。	出荷指示取込変更不可	1
272	cannotExecuteCancelDataIncludedError	error	wms	キャンセルのデータが含まれています。	実行不可	1
273	cannotInputError	error	wms	出荷指示数は1以上で入力して下さい。	1以上入力不可	1
274	cannotInputHistoryDataError	error	wms	履歴データが選択されています。	履歴データ選択	1
275	cannotInputMoreThanQtyError	error	wms	数量をオーバーしています。	数量オーバー	1
276	cannotRegisterError	error	wms	出荷銘柄明細画面で明細を登録して下さい。	登録不可	1
277	cannotSelectClosedReceiveError	error	wms	打切りのデータが含まれています。	選択不可	1
278	cannotSelectDeliveryNoteDataCleatedError	error	wms	送り状データ出力済のデータが含まれています。	選択不可	1
279	cannotSelectDifferentShipToError	error	wms	異なる出荷先が選択されているため、更新できません。	選択不可	1
280	cannotSelectExceptAddedDataError	error	wms	行追加されたデータではないため、行削除できません。	選択不可	1
281	cannotSelectExceptShipInstructedError	error	wms	出庫指示済以外は発行できません。	選択不可	1
282	cannotSelectStoppedShipToError	error	wms	出荷停止中の納品先です。	選択不可	1
283	cannotSelectTemporaryShipToError	error	wms	仮登録の納品先は指定出来ません。	選択不可	1
284	cannotStockMoveError	error	wms	入庫ロケーション未入力のため、処理できません。	完了不可	1
285	carrierCannotDeleteExistDeliveryCourseMasterError	error	wms	配送コースマスタに登録されている運送業者は削除できません。	配送コース存在	1
286	carrierCodeDuplicateError	error	wms	運送業者CDが重複しています。	重複	1
287	carrierCodeNotFoundInCarrierMasterError	error	wms	運送業者マスタに存在しません。	未存在	1
288	carrierCodeNotFoundInCourseMasterError	error	wms	配送コースマスタに運送業者CDが登録されていません。	未存在	1
289	carrierCodeNotInputError	error	wms	運送業者を入力して下さい。	未入力	1
290	carrierReadTimeNotInputError	error	wms	納品先運送リードタイムを入力して下さい。	未入力	1
291	carrierSlipNotFoundInDeliveryCourseMasterError	error	wms	該当データの配送コースには送り状データ種別が登録されていません。	送り状データ種別未登録	1
292	caseInspectCannotSelectPieceInspectingError	error	wms	ピース検品中です。箱登録後、ケース検品を行なって下さい。	選択不可	1
293	caseOrPieceQtyInputError	error	wms	ケース数またはバラ数は1以上で入力して下さい。	1以上の数値	1
294	caseOrPieceQtyNotInputError	error	wms	ケース数またはバラ数を入力して下さい。	未入力	1
295	casePickFlgCannotSetError	error	wms	最小荷姿はケースピッキング対象に設定できません。	設定不可	1
