CLASS_DTL_ID	CLASS_ID	CLASS_DTL_CD	DICT_ID	VIEW_ORDER	DEFAULT_FLG
300	104	50	882	9	0
301	104	55	883	10	0
302	104	90	1776	11	0
303	104	99	957	12	0
304	105	0	2044	1	0
305	105	1	2045	2	0
306	106	0	1984	1	0
307	106	1	1985	2	0
308	107	1	805	1	0
309	108	0	1845	1	0
310	108	1	1846	2	0
311	108	7	1847	3	0
312	109	0	1747	1	0
313	109	1	1746	2	0
314	110	10	1767	1	0
315	110	15	1768	2	0
316	110	20	1769	3	0
317	110	25	1770	4	0
318	110	30	1771	5	0
319	110	35	1772	6	0
320	110	40	1773	7	0
321	110	45	1774	8	0
322	110	50	882	9	0
323	110	55	883	10	0
324	110	90	1776	11	0
325	110	99	957	12	0
326	111	1	1794	1	0
327	111	2	1795	2	0
328	111	3	2575	3	0
329	111	4	1641	4	0
330	112	1	980	1	0
331	112	2	711	2	0
332	113	0	1755	1	0
333	113	1	1754	2	0
334	114	0	2089	1	0
335	114	1	2092	2	0
336	115	0	1959	1	0
337	115	1	2027	2	0
338	115	2	2028	3	0
339	115	3	2029	4	0
340	115	5	2030	5	0
341	115	6	2031	6	0
342	116	0	2043	1	0
343	116	1	1813	2	0
344	117	1	1791	1	0
345	117	2	111	2	0
346	118	0	1853	1	0
347	118	1	1965	2	0
348	119	0	2074	1	0
349	119	1	2075	2	0
350	120	0	2082	1	0
351	120	9	2077	2	0
352	121	0	2083	1	0
353	121	1	2084	2	0
354	121	2	2085	3	0
355	122	0	2074	1	0
356	122	1	2075	2	0
357	122	2	2076	3	0
358	122	9	2077	4	0
359	123	0	2302	1	0
360	123	1	2303	2	0
361	124	CODABAR	2095	1	0
362	124	CODE128	2094	2	0
363	124	CODE39	2093	3	0
364	124	ITF	2097	4	0
365	124	JAN	2096	5	0
366	125	0	2100	1	0
367	125	1	2101	2	0
368	125	2	2102	3	0
369	126	CODABAR	2095	1	0
370	126	CODE128	2094	2	0
371	126	CODE39	2093	3	0
372	126	ITF	2097	4	0
373	126	JAN	2096	5	0
374	127	0	1984	1	0
375	127	1	1985	2	0
376	128	101	1959	1	0
377	128	102	2511	2	0
378	128	103	2512	3	0
379	128	105	2513	4	0
380	128	107	2514	5	0
381	128	113	2515	6	0
382	128	201	2516	7	0
383	128	202	2517	8	0
384	128	203	2518	9	0
385	128	601	2519	10	0
386	128	603	2520	11	0
387	128	605	2521	12	0
388	128	701	2522	13	0
389	128	702	2523	14	0
390	128	703	2524	15	0
391	128	704	2525	16	0
392	128	705	2526	17	0
393	128	707	2527	18	0
394	129	0	1823	1	0
395	129	1	1824	2	0
396	130	0	1873	1	0
397	130	1	1876	2	0
398	130	2	1877	3	0
399	130	3	1878	4	0
400	130	4	1879	5	0
401	130	5	1880	6	0
402	130	6	1875	7	0
403	131	00	1777	1	0
404	131	01	1778	2	0
405	131	02	1779	3	0
406	131	09	1780	4	0
407	132	0	1831	1	0
408	132	1	1832	2	0
409	133	01	1763	1	0
410	133	02	1764	2	0
411	133	03	1765	3	0
412	133	90	782	4	0
413	133	99	957	5	0
414	134	0	2052	1	0
415	134	1	2053	2	0
416	135	1	2103	1	0
417	136	0	2062	1	0
418	136	1	2063	2	0
419	136	2	1853	3	0
420	137	0	2050	1	0
421	137	1	2051	2	0
422	138	0	1977	1	0
423	138	1	1978	2	0
424	139	0	1785	1	0
425	139	1	1786	2	0
426	140	0	2089	1	0
427	140	1	2090	2	0
428	140	2	2091	3	0
429	140	3	2092	4	0
430	141	1	1124	1	0
431	141	2	1614	2	0
432	142	0	2066	1	0
433	142	1	2067	2	0
434	143	1	145	1	0
435	143	2	146	2	0
436	144	0	1946	1	0
437	144	1	1947	2	0
438	145	0	2083	1	0
439	145	1	2084	2	0
440	146	1	159	1	0
441	146	2	160	2	0
442	146	3	805	3	0
443	147	0	2009	1	0
444	147	1	2012	2	0
445	147	2	2013	3	0
446	147	5	2014	4	0
447	148	1	3232	1	0
448	148	2	3233	2	0
449	148	3	3234	3	0
450	149	0	3235	1	0
451	149	1	3236	2	0
452	150	0	2078	1	0
453	150	1	2079	2	0
454	151	0	1833	1	0
455	151	1	1834	2	0
456	152	10	1767	1	0
457	152	15	1768	2	0
458	152	20	1769	3	0
459	152	25	1770	4	0
460	152	30	1771	5	0
461	152	35	1772	6	0
462	152	40	1773	7	0
463	152	45	1774	8	0
464	152	50	882	9	0
465	152	55	883	10	0
466	152	90	1776	11	0
467	152	99	957	12	0
468	153	0	1757	1	0
469	153	1	1756	2	0
470	154	0	1819	1	0
471	154	1	1821	2	0
472	155	0	1829	1	0
473	155	1	1830	2	0
474	156	0	1819	1	0
475	156	1	1822	2	0
476	157	0	1987	1	0
477	157	2	1988	2	0
478	157	3	1989	3	0
479	157	4	1990	4	0
480	157	5	1991	5	0
481	157	6	1992	6	0
482	158	0	3323	1	0
483	158	1	3322	2	0
484	159	0	1835	1	0
485	159	1	1836	2	0
486	160	0	1825	1	0
487	160	1	1826	2	0
488	160	2	1827	3	0
489	160	3	1828	4	0
490	161	0	1853	1	0
491	161	1	1854	2	0
492	162	0	1787	1	0
493	162	1	1788	2	0
494	163	0	1823	1	0
495	163	1	1824	2	0
496	164	0	3237	1	0
497	164	1	3238	2	0
498	164	2	3239	3	0
499	165	0	3240	1	0
500	165	1	3241	2	0
501	166	0	1789	1	0
502	166	1	1790	2	0
503	167	0	3242	1	0
504	167	1	3243	2	0
505	168	0	3244	1	0
506	168	1	3245	2	0
507	169	0	1815	1	0
508	169	1	1814	2	0
509	170	0	1954	1	0
510	170	1	1810	2	0
511	171	0	1817	1	0
512	171	1	1816	2	0
513	172	0	1753	1	0
514	172	1	1752	2	0
515	173	0	1869	1	0
516	173	1	1870	2	0
517	174	0	1815	1	0
518	174	1	1814	2	0
519	175	0	1753	1	0
520	175	1	1752	2	0
521	176	0	1859	1	0
522	176	1	1860	2	0
523	177	1	1907	1	0
524	177	2	1908	2	0
525	178	1	1791	1	0
526	178	2	1902	2	0
527	178	3	1903	3	0
528	178	4	1904	4	0
529	178	5	1905	5	0
530	178	6	1906	6	0
531	179	base	1913	1	0
532	179	wms	1914	2	0
533	179	tsn	3486	3	0
534	180	0	2089	1	0
535	180	1	2109	2	0
536	181	0	387	1	0
537	181	1	443	2	0
538	181	2	1651	3	0
539	182	0	387	1	0
540	182	1	443	2	0
541	183	0	137	1	0
542	183	1	138	2	0
543	183	2	139	3	0
544	184	center	1934	1	0
545	184	left	1932	2	0
546	184	right	1933	3	0
547	185	0	3246	1	0
548	185	1	3247	2	0
549	186	1	2124	1	0
550	186	2	2125	2	0
551	187	0	1819	1	0
552	187	1	2041	2	0
553	188	0	1819	1	1
554	188	1	1812	2	0
555	189	0	2080	1	0
556	189	1	2081	2	0
557	190	0	1881	1	0
558	190	1	1882	2	0
559	190	2	1875	3	0
560	191	0	1873	1	0
561	191	1	1874	2	0
562	191	2	1875	3	0
563	192	tAmazonOrder	2370	1	0
564	192	tRakutenOrder	2364	2	0
565	192	tYahooOrder	2371	3	0
566	193	0	2598	1	0
567	193	1	2599	2	0
568	194	0	1755	1	0
569	194	1	1754	2	0
570	195	0	1755	1	0
571	195	1	1754	2	0
572	196	0	1751	1	0
573	196	1	1750	2	0
574	197	0	1970	1	0
575	197	1	1971	2	0
576	198	0	2418	1	0
577	198	1	2419	2	0
578	199	0010	1808	1	0
579	199	0017	1809	2	0
580	199	0812	1800	3	0
581	199	1214	1801	4	0
582	199	1416	1802	5	0
583	199	1618	1803	6	0
584	199	1820	1804	7	0
585	199	1921	1806	8	0
586	199	2021	1807	9	0
587	200	00	2110	1	0
588	200	51	1800	2	0
589	200	52	1801	3	0
590	200	53	1802	4	0
591	200	54	1803	5	0
592	200	55	1804	6	0
593	200	56	1807	7	0
594	201	0	1871	1	0
595	201	1	1872	2	0
596	202	1	3337	1	0
597	202	2	3338	2	0
598	202	4	3339	3	0
599	202	8	3340	4	0
600	203	0	2686	1	0
601	203	1	2687	2	0
602	204	0	1796	1	0
603	204	1	1797	2	0
604	205	0	3114	1	0
605	205	1	3113	2	0
606	206	0	2686	1	0
607	206	1	2687	2	0
608	207	0	2686	1	0
609	207	1	2687	2	0
610	208	0	3004	1	0
611	208	1	3005	2	0
612	209	0	3114	1	0
613	209	1	3113	2	0
614	210	0	2684	1	0
615	210	1	2685	2	0
616	211	0	2682	1	0
617	211	1	2683	2	0
618	212	0	3114	1	0
619	212	1	3113	2	0
620	213	0	2686	1	0
621	213	1	2687	2	0
622	214	0	3114	1	0
623	214	1	3113	2	0
624	215	0	3114	1	0
625	215	1	3113	2	0
626	216	01	3009	1	0
627	216	02	3010	2	0
628	216	03	3011	3	0
629	216	04	3012	4	0
630	216	05	3013	5	0
631	216	06	3014	6	0
632	216	07	3015	7	0
633	216	08	3016	8	0
634	216	09	3017	9	0
635	216	10	3018	10	0
636	216	11	3019	11	0
637	216	12	3020	12	0
638	216	13	3021	13	0
639	216	14	3022	14	0
640	216	15	3023	15	0
641	216	16	3024	16	0
642	216	17	3025	17	0
643	216	18	3026	18	0
644	217	0	3114	1	0
645	217	1	3113	2	0
646	218	0	3114	1	0
647	218	1	3113	2	0
648	219	0	3114	1	0
649	219	1	3113	2	0
650	220	0	3114	1	0
651	220	1	3113	2	0
652	221	0	3114	1	0
653	221	1	3113	2	0
654	222	0	2089	1	0
655	222	1	2092	2	0
656	223	0	3114	1	0
657	223	1	3113	2	0
658	224	0	3114	1	0
659	224	1	3113	2	0
660	225	0	3114	1	0
661	225	1	3113	2	0
662	226	0	3114	1	0
663	226	1	3113	2	0
664	227	0	3114	1	0
665	227	1	3113	2	0
666	228	0	3114	1	0
667	228	1	3113	2	0
668	229	0	3114	1	0
669	229	1	3113	2	0
670	230	0	3006	1	0
671	230	1	3007	2	0
672	231	3PL	2980	1	0
673	231	CO1	2978	2	0
674	231	CO2	2979	3	0
675	231	COL	2977	4	0
676	231	PPB	2976	5	0
677	231	PPD	2975	6	0
678	232	0	2582	1	0
679	232	1	1155	2	0
680	233	0	3114	1	0
681	233	1	3113	2	0
682	234	1	2553	1	0
683	234	2	3300	2	0
684	234	3	3301	3	0
685	234	4	1591	4	0
686	234	5	3302	5	0
687	234	6	2575	6	0
688	235	0	3114	1	0
689	235	1	3113	2	0
690	236	0	3114	1	0
691	236	1	3113	2	0
692	237	0	3114	1	0
693	237	1	3113	2	0
694	238	0	2686	1	0
695	238	1	2687	2	0
696	239	0	3114	1	0
697	239	1	3113	2	0
698	240	0	3114	1	0
699	240	1	3113	2	0
700	241	0	3346	1	0
701	241	1	3347	2	0
702	242	0	1867	1	0
703	242	1	1868	2	0
704	243	01	1856	1	0
705	243	02	1893	2	0
706	243	03	1895	3	0
707	244	100	3487	1	0
708	244	500	3488	2	0
709	245	111	3489	1	0
710	245	112	3490	2	0
711	245	113	3491	3	0
712	245	151	3492	4	0
713	245	211	3493	5	0
714	245	212	3494	6	0
715	245	251	3495	7	0
716	245	252	3496	8	0
717	245	261	3497	9	0
718	245	271	3498	10	0
719	245	280	3499	11	0
720	245	281	3500	12	0
721	245	282	3501	13	0
722	245	283	3502	14	0
723	245	284	3503	15	0
724	245	285	3504	16	0
725	245	286	3505	17	0
726	245	287	3506	18	0
727	245	291	3507	19	0
728	245	292	3508	20	0
729	245	293	3509	21	0
730	245	294	3510	22	0
731	245	LNE	3511	23	0
732	245	RCK	3512	24	0
733	245	BLK	3513	25	0
734	245	RTT	3514	26	0
735	245	RCV	3515	27	0
736	245	ETC	2002	28	0
737	246	01	3516	1	0
738	246	02	3517	2	0
739	246	03	3518	3	0
740	246	04	3519	4	0
741	246	05	3520	5	0
742	246	06	3521	6	0
743	246	07	3522	7	0
744	246	09	3523	8	0
745	246	10	3524	9	0
746	246	11	3515	10	0
747	246	12	4758	11	0
748	246	13	4795	12	0
749	246	14	4856	13	0
750	247	RV	1863	1	0
751	247	SO	3525	2	0
752	247	SOFULL	3526	3	0
753	247	MV	3527	4	0
754	247	CT	3528	5	0
755	247	PI	3529	6	0
756	247	TI	3530	7	0
757	247	DC	3531	8	0
758	247	PS	3532	9	0
759	247	SC	3533	10	0
760	247	JS	3534	11	0
761	247	PM	3535	12	0
762	247	EX	3428	13	0
763	247	IM	3536	14	0
764	247	SN	3537	15	0
765	247	AS	3538	16	0
766	247	NS	3392	17	0
767	248	0	3539	1	0
768	248	1	3540	2	0
769	249	0	3541	1	0
770	249	1	3542	2	0
771	249	2	3543	3	0
772	250	11	3544	1	0
773	250	31	3545	2	0
774	251	11	3544	1	0
775	251	31	3545	2	0
776	252	0	3546	1	0
777	252	1	3547	2	0
778	252	2	3548	3	0
779	252	3	3549	4	0
780	252	4	3550	5	0
781	253	1	3551	1	0
782	253	2	3552	2	0
783	253	3	3553	3	0
784	253	4	3554	4	0
785	253	5	3555	5	0
786	253	6	826	6	0
787	253	7	3556	7	0
788	254	0	3559	1	0
789	254	1	3560	2	0
790	254	2	3561	3	0
791	255	1	3562	1	0
792	255	2	3563	2	0
793	256	1	3564	1	0
794	256	2	3565	2	0
795	256	3	3566	3	0
796	256	4	3567	4	0
797	257	03	3568	1	0
798	257	04	3569	2	0
799	257	05	3570	3	0
800	257	06	3571	4	0
801	257	07	3572	5	0
802	257	08	3573	6	0
803	257	09	3574	7	0
804	257	10	3575	8	0
805	257	11	3576	9	0
806	257	13	3577	10	0
807	257	20	3578	11	0
808	257	21	3579	12	0
809	257	30	3580	13	0
810	257	39	3580	14	0
811	257	40	3581	15	0
812	257	41	3582	16	0
813	257	48	3583	17	0
814	257	49	3584	18	0
815	257	80	3585	19	0
816	257	K1	3586	20	0
817	257	K2	3587	21	0
818	257	K3	3588	22	0
819	257	K4	3589	23	0
820	258	0	3590	1	0
821	258	1	3591	2	0
822	258	2	3592	3	0
823	259	DE	3593	1	0
824	260	01	3594	1	0
825	260	02	1864	2	0
826	260	03	1864	3	0
827	260	04	1864	4	0
828	260	05	3595	5	0
829	260	80	3596	6	0
830	260	81	3531	7	0
831	260	96	3597	8	0
832	260	97	3598	9	0
833	260	98	3599	10	0
834	260	99	2002	11	0
835	261	0	3600	1	0
836	261	1	3601	2	0
837	262	1	3602	1	0
838	262	2	3603	2	0
839	262	3	3604	3	0
840	262	4	2002	4	0
841	263	0	3607	1	0
842	263	1	3608	2	0
843	263	2	3609	3	0
844	264	1	3610	1	0
845	264	2	3611	2	0
846	264	3	3612	3	0
847	264	4	3613	4	0
848	264	5	3614	5	0
849	264	6	3615	6	0
850	264	7	2002	7	0
851	265	2001	3616	1	0
852	265	2002	3617	2	0
853	265	2003	3618	3	0
854	265	2004	3619	4	0
855	265	2005	3620	5	0
856	265	2006	3621	6	0
857	265	2007	3622	7	0
858	265	2008	3623	8	0
859	265	2009	3173	9	0
860	265	2010	3624	10	0
861	265	2011	3616	11	0
862	265	2012	3617	12	0
863	265	2013	3618	13	0
864	265	2014	3619	14	0
865	265	2015	3620	15	0
866	265	2016	3621	16	0
867	265	2017	3622	17	0
868	265	2018	3623	18	0
869	265	2019	3173	19	0
870	265	2020	3624	20	0
871	265	2021	3616	21	0
872	265	2022	3617	22	0
873	265	2023	3618	23	0
874	265	2024	3619	24	0
875	265	2025	3620	25	0
876	265	2026	3621	26	0
877	265	2027	3622	27	0
878	265	2028	3623	28	0
879	265	2029	3173	29	0
880	265	2030	3624	30	0
881	265	2031	3616	31	0
882	265	2032	3617	32	0
883	265	2033	3618	33	0
884	265	2034	3619	34	0
885	265	2035	3620	35	0
886	265	2036	3621	36	0
887	265	2037	3622	37	0
888	265	2038	3623	38	0
889	265	2039	3173	39	0
890	265	2040	3624	40	0
891	266	2001	3625	1	0
892	266	2002	3626	2	0
893	266	2003	3162	3	0
894	266	2004	3627	4	0
895	266	2005	3628	5	0
896	266	2006	3629	6	0
897	266	2007	3630	7	0
898	266	2008	3631	8	0
899	266	2009	3632	9	0
900	266	2010	3633	10	0
901	266	2011	3625	11	0
902	266	2012	3626	12	0
903	266	2013	3162	13	0
904	266	2014	3627	14	0
905	266	2015	3628	15	0
906	266	2016	3629	16	0
907	266	2017	3630	17	0
908	266	2018	3631	18	0
909	266	2019	3632	19	0
910	266	2020	3633	20	0
911	266	2021	3625	21	0
912	266	2022	3626	22	0
913	266	2023	3162	23	0
914	266	2024	3627	24	0
915	266	2025	3628	25	0
916	266	2026	3629	26	0
917	266	2027	3630	27	0
918	266	2028	3631	28	0
919	266	2029	3632	29	0
920	266	2030	3633	30	0
921	266	2031	3625	31	0
922	266	2032	3626	32	0
923	266	2033	3162	33	0
924	266	2034	3627	34	0
925	266	2035	3628	35	0
926	266	2036	3629	36	0
927	266	2037	3630	37	0
928	266	2038	3631	38	0
929	266	2039	3632	39	0
930	266	2040	3633	40	0
931	267	01	1552	1	0
932	267	02	1553	2	0
933	267	03	1554	3	0
934	267	04	1555	4	0
935	267	05	1556	5	0
936	267	06	1557	6	0
937	267	07	4912	7	0
938	267	08	3634	8	0
939	267	09	3635	9	0
940	267	10	3636	10	0
941	267	11	3637	11	0
942	267	12	3638	12	0
943	268	1	3632	1	0
944	269	1	3626	1	0
945	270	SG408R	3639	1	0
946	270	PT408e	3640	2	0
947	271	2020	3641	1	0
948	271	2060	3642	2	0
949	271	3010	3643	3	0
950	271	3510	3644	4	0
951	271	4021	3645	5	0
952	271	4031	3646	6	0
953	271	4081	3647	7	0
954	271	5011	3648	8	0
955	271	5020	3649	9	0
956	271	5050	3650	10	0
957	271	5060	3651	11	0
958	271	8021	3652	12	0
959	271	8022	3653	13	0
960	271	8023	3654	14	0
961	271	8024	3655	15	0
962	271	8025	3656	16	0
963	271	8054	3657	17	0
964	271	8055	3658	18	0
965	271	8056	3659	19	0
966	271	8057	3660	20	0
967	271	8058	3661	21	0
968	272	01  	3662	1	0
969	272	02  	3663	2	0
970	272	03  	3664	3	0
971	272	04  	3665	4	0
972	272	05  	3666	5	0
973	272	06  	3667	6	0
974	272	11  	3668	7	0
975	272	12  	3669	8	0
976	272	13  	3670	9	0
977	272	14  	3671	10	0
978	272	15  	3672	11	0
979	272	20  	3673	12	0
980	272	30  	3674	13	0
981	272	99  	2002	14	0
982	273	tsnH_ReceivePlanREPORT4	3675	1	0
983	273	tsnH_PalletLabelREPORT2	3676	2	0
984	273	tsnH_InventoryREPORT2	3677	3	0
985	273	tsnH_InvDifREPORT2	3678	4	0
986	273	tsnH_InvListREPORT	3679	5	0
987	273	tsnH_ALCENTRYREPORT2	3680	6	0
988	273	tsnH_SOListREPORT2	3681	7	0
989	273	tsnH_SOListREPORT1	3682	8	0
990	273	tsnH_SOListREPORT6	826	9	0
991	273	tsnH_SOListREPORT5	3555	10	0
992	273	tsnH_SOListREPORT3	3553	11	0
993	273	tsnH_SOListREPORT4	3554	12	0
994	273	tsnH_SOListREPORT7	3556	13	0
995	273	tsnH_TaxationProdAdjustReport	3683	14	0
996	273	tsnH_SOCANCELPICKREPORT2	3684	15	0
997	273	tsnH_SOCANCELPICKREPORT1	3685	16	0
998	273	tsnH_SODivListREPORT	3557	17	0
999	273	tsnH_SODivPalletREPORT	3558	18	0
1000	273	tsnH_MvInventoryREPORT2	3686	19	0
1001	273	tsnH_ImportedProdAdjustReport	3687	20	0
1002	274	0	3688	1	0
1003	274	1	1819	2	0
1004	275	01	3689	1	0
1005	276	01	3690	1	0
1006	276	02	3691	2	0
1007	276	03	3692	3	0
1008	276	04	3693	4	0
1009	276	05	3694	5	0
1010	276	06	3695	6	0
1011	277	1006	3696	1	0
1012	277	3001	3697	2	0
1013	277	3002	3698	3	0
1014	277	3003	3699	4	0
1015	277	3004	3700	5	0
1016	277	3005	3701	6	0
1017	277	3006	3701	7	0
1018	277	3007	3696	8	0
1019	277	3012	3702	9	0
1020	277	3013	3703	10	0
1021	277	3014	3704	11	0
1022	277	3020	3697	12	0
1023	277	3050	3698	13	0
1024	277	3030	3700	14	0
1025	277	4024	3699	15	0
1026	277	4027	3704	16	0
1027	277	4052	3696	17	0
1028	277	4076	3701	18	0
1029	277	4077	3702	19	0
1030	277	4078	3703	20	0
1031	277	4079	3705	21	0
1032	277	4070	3706	22	0
1033	277	4084	3707	23	0
1034	277	4085	3708	24	0
1035	277	4044	3709	25	0
1036	277	4086	3710	26	0
1037	277	4087	3711	27	0
1038	277	4089	3712	28	0
1039	277	4090	3713	29	0
1040	277	4091	3714	30	0
1041	277	4116	3715	31	0
1042	277	4120	3716	32	0
1043	278	8351	3717	1	0
1044	278	8075	3718	2	0
1045	278	8036	3719	3	0
1046	278	8037	3720	4	0
1047	278	8002	3721	5	0
1048	278	8004	3722	6	0
1049	278	8005	3723	7	0
1050	278	8006	3724	8	0
1051	278	8034	3725	9	0
1052	278	8009	3726	10	0
1053	278	8356	3727	11	0
1054	278	8352	3728	12	0
1055	278	8357	3729	13	0
1056	278	8044	3730	14	0
1057	278	8039	3731	15	0
1058	278	8077	3732	16	0
1059	278	8012	3733	17	0
1060	278	8045	3734	18	0
1061	278	8011	3735	19	0
1062	278	8355	3736	20	0
1063	278	8067	3737	21	0
1064	278	8016	3738	22	0
1065	278	8018	3739	23	0
1066	278	8017	3740	24	0
1067	278	8019	3741	25	0
1068	278	8020	3742	26	0
1069	278	8318	3743	27	0
1070	278	8042	3744	28	0
1071	278	8025	3745	29	0
1072	278	8027	3746	30	0
1073	278	8499	3747	31	0
1074	278	8359	3748	32	0
1075	278	8460	3749	33	0
1076	278	8010	3750	34	0
1077	279	ADJ	3751	1	0
1078	279	AMDFY	3752	2	0
1079	279	ITRNS	3753	3	0
1080	279	MDFY	3754	4	0
1081	279	RCV	159	5	0
1082	279	SO	160	6	0
1083	279	THROU	3755	7	0
1084	279	TRANS	3756	8	0
1085	279	VTRNS	3757	9	0
1086	279	WMOVE	3571	10	0
1087	279	WMRCV	3758	11	0
1088	279	WMSO	3759	12	0
1089	279	SHIFT	3760	13	0
1090	280	1	3761	1	0
1091	281	TDPA2010	3762	1	0
1092	281	TDPA201A	3763	2	0
1093	281	TDPA2020	3764	3	0
1094	281	TDPA202A	3765	4	0
1095	281	TDPB5010	3766	5	0
1096	281	TDPB501A	3767	6	0
1097	281	TDPB5020	3768	7	0
1098	281	TDPB502A	3769	8	0
1099	282	01	3625	1	0
1100	283	0	3773	1	0
1101	283	1	3774	2	0
1102	283	2	3775	3	0
1103	284	0	3773	1	0
1104	284	1	3774	2	0
1105	285	0	3770	1	0
1106	285	1	3771	2	0
1107	286	0	3776	1	0
1108	286	1	3777	2	0
1109	286	2	3778	3	0
1110	286	8	3779	4	0
1111	286	9	3780	5	0
1112	287	0	3776	1	0
1113	287	1	3781	2	0
1114	288	50	3782	1	0
1115	288	51	3783	2	0
1116	288	52	3599	3	0
1117	288	53	3784	4	0
1118	288	54	3525	5	0
1119	288	55	3785	6	0
1120	288	56	3538	7	0
1121	288	57	3786	8	0
1122	288	58	3787	9	0
1123	288	59	3788	10	0
1124	288	60	3789	11	0
1125	288	61	3589	12	0
1126	289	0	3776	1	0
1127	289	1	3781	2	0
1128	290	A101	3790	1	0
1129	290	A201	3791	2	0
1130	291	7010	3792	1	0
1131	291	7020	3793	2	0
1132	292	0	3794	1	0
1133	292	1	3795	2	0
1134	292	2	3796	3	0
1135	293	MIL	3797	1	0
1136	294	0	3798	1	0
1137	294	1	3799	2	0
1138	295	BA01	3800	1	0
1139	295	BA02	3801	2	0
1140	295	BA03	3802	3	0
1141	296	QA	3803	1	0
1142	296	QB	3804	2	0
1143	296	QC	3805	3	0
1144	296	QD	3806	4	0
1145	296	QE	3807	5	0
1146	296	QF	3808	6	0
1147	296	QG	3809	7	0
1148	296	QH	3810	8	0
1149	296	QI	3811	9	0
1150	296	QJ	3812	10	0
1151	296	QK	3813	11	0
1152	296	QL	3814	12	0
1153	296	RA	3815	13	0
1154	296	RB	3816	14	0
1155	296	RC	3817	15	0
1156	296	RD	4913	16	0
1157	296	RE	3818	17	0
1158	296	RF	3819	18	0
1159	296	RG	3820	19	0
1160	296	RH	3821	20	0
1161	296	RI	3822	21	0
1162	296	RJ	3823	22	0
1163	296	RK	3824	23	0
1164	296	RL	3825	24	0
1165	296	SA	3826	25	0
1166	296	SB	3827	26	0
1167	296	SC	3828	27	0
1168	296	SD	3829	28	0
1169	296	SE	3830	29	0
1170	296	SF	3831	30	0
1171	296	SG	3832	31	0
1172	296	SH	3833	32	0
1173	296	SI	3834	33	0
1174	296	SJ	3835	34	0
1175	296	SK	3836	35	0
1176	296	SL	3837	36	0
1177	296	TA	3838	37	0
1178	296	TB	3839	38	0
1179	296	TC	3503	39	0
1180	296	TD	3504	40	0
1181	296	TE	3840	41	0
1182	296	TF	3841	42	0
1183	296	TG	3842	43	0
1184	296	TH	3843	44	0
1185	296	TI	3844	45	0
1186	296	TJ	3845	46	0
1187	296	TK	3846	47	0
1188	296	TL	3847	48	0
1189	296	UA	3848	49	0
1190	296	UB	3849	50	0
1191	296	UC	3850	51	0
1192	296	UD	3851	52	0
1193	296	UE	3852	53	0
1194	296	UF	3853	54	0
1195	296	UG	3854	55	0
1196	296	UH	3855	56	0
1197	296	UI	3856	57	0
1198	296	UJ	3857	58	0
1199	296	UK	3858	59	0
1200	296	UL	3859	60	0
1201	296	VA	3860	61	0
1202	296	VB	3861	62	0
1203	296	VC	3862	63	0
1204	296	VD	3863	64	0
1205	296	VE	3864	65	0
1206	296	VF	3865	66	0
1207	296	VG	3866	67	0
1208	296	VH	3867	68	0
1209	296	VI	3868	69	0
1210	296	VJ	3869	70	0
1211	296	VK	3870	71	0
1212	296	VL	3871	72	0
1213	296	WA	3872	73	0
1214	296	WB	3873	74	0
1215	296	WC	3874	75	0
1216	296	WD	3875	76	0
1217	296	WE	3876	77	0
1218	296	WF	3877	78	0
1219	296	WG	3878	79	0
1220	296	WH	3879	80	0
1221	296	WI	3880	81	0
1222	296	WJ	3881	82	0
1223	296	WK	3882	83	0
1224	296	WL	3883	84	0
1225	296	XA	3884	85	0
1226	296	XB	3885	86	0
1227	296	XC	3886	87	0
1228	296	XD	3887	88	0
1229	296	XE	3888	89	0
1230	296	XF	3889	90	0
1231	296	XG	3890	91	0
1232	296	XH	3891	92	0
1233	296	XI	3892	93	0
1234	296	XJ	3893	94	0
1235	296	XK	3894	95	0
1236	296	XL	3895	96	0
1237	296	YA	3896	97	0
1238	296	YB	3897	98	0
1239	296	YC	3898	99	0
1240	296	YD	3899	100	0
1241	296	YE	3900	101	0
1242	296	YF	3901	102	0
1243	296	YG	3902	103	0
1244	296	YH	3903	104	0
1245	296	YI	3904	105	0
1246	296	YJ	3905	106	0
1247	296	YK	3906	107	0
1248	296	YL	3907	108	0
1249	296	ZA	3908	109	0
1250	296	ZB	3909	110	0
1251	296	ZC	3910	111	0
1252	296	ZD	3911	112	0
1253	296	ZE	3912	113	0
1254	296	ZF	3913	114	0
1255	296	ZG	3914	115	0
1256	296	ZH	3915	116	0
1257	296	ZI	3916	117	0
1258	296	ZJ	3917	118	0
1259	296	ZK	3918	119	0
1260	296	ZL	3919	120	0
1261	297	8351	3920	1	0
1262	297	8075	3921	2	0
1263	297	8037	3922	3	0
1264	297	8002	3923	4	0
1265	297	8004	3924	5	0
1266	297	8005	3925	6	0
1267	297	8006	3926	7	0
1268	297	8034	3927	8	0
1269	297	8009	3928	9	0
1270	297	8356	3929	10	0
1271	297	8352	3930	11	0
1272	297	8357	3931	12	0
1273	297	8044	3932	13	0
1274	297	8039	3933	14	0
1275	297	8077	3934	15	0
1276	297	8012	3935	16	0
1277	297	8045	3936	17	0
1278	297	8011	3937	18	0
1279	297	8355	3938	19	0
1280	297	8067	3939	20	0
1281	297	8016	3940	21	0
1282	297	8018	3941	22	0
1283	297	8017	3942	23	0
1284	297	8019	3943	24	0
1285	297	8020	3944	25	0
1286	297	8318	3945	26	0
1287	297	8042	3946	27	0
