画面マスタ	画面マスタ	画面マスタ	項目マスタ	項目マスタ	項目マスタ	項目マスタ	項目マスタ	項目マスタ	項目マスタ	項目マスタ	列マスタ	列マスタ	列マスタ	列マスタ	列マスタ	列マスタ	列マスタ	列マスタ	列マスタ	列マスタ	列マスタ	列マスタ拡張基本	列マスタ拡張基本
SCREEN_CD	DICT_NM	SYSTEM_TYPE	ITEM_CD	DICT_NM	ITEM_TYPE	VISIBLE	EDITABLE	TEXT_ALIGN	NECESSARY	DISPLAY_REQUIRED	COL_CD	DICT_NM	COL_ORDER	COL_TYPE	VISIBLE	EDITABLE	TEXT_ALIGN	NECESSARY	COL_WIDTH	IN_COL_INDEX	IN_COL_DEFAULT_VALUE	COL_ORDER	COL_WIDTH
PrintServiceEdit	印刷サービス情報メンテナンス(編集)	base	printServiceNm	印刷サービス名称		1	1		1	1													
PrintServiceEdit	印刷サービス情報メンテナンス(編集)	base	terminalNm	端末名称		1	0		0	1													
PrintServiceEdit	印刷サービス情報メンテナンス(編集)	base	macAddress	MACアドレス		1	0		0	1													
PrintServiceEdit	印刷サービス情報メンテナンス(編集)	base	printerGroupId	プリンタグループ		1	1		0	1													
PrintServiceEdit	印刷サービス情報メンテナンス(編集)	base	printServiceStatus	印刷サービスステータス		1	1		1	1													
PrintServiceEdit	印刷サービス情報メンテナンス(編集)	base	register	登録		1	1		0	1													
