画面マスタ	画面マスタ	画面マスタ	項目マスタ	項目マスタ	項目マスタ	項目マスタ	項目マスタ	項目マスタ	項目マスタ	項目マスタ	列マスタ	列マスタ	列マスタ	列マスタ	列マスタ	列マスタ	列マスタ	列マスタ	列マスタ	列マスタ	列マスタ	列マスタ拡張基本	列マスタ拡張基本
SCREEN_CD	DICT_NM	SYSTEM_TYPE	ITEM_CD	DICT_NM	ITEM_TYPE	VISIBLE	EDITABLE	TEXT_ALIGN	NECESSARY	DISPLAY_REQUIRED	COL_CD	DICT_NM	COL_ORDER	COL_TYPE	VISIBLE	EDITABLE	TEXT_ALIGN	NECESSARY	COL_WIDTH	IN_COL_INDEX	IN_COL_DEFAULT_VALUE	COL_ORDER	COL_WIDTH
ReportLayoutUpload	レイアウトファイルアップロード	base	selReportId	帳票選択		1	1		1	1													
ReportLayoutUpload	レイアウトファイルアップロード	base	reportLayoutNm	帳票レイアウト名称		1	1		1	1													
ReportLayoutUpload	レイアウトファイルアップロード	base	layoutUpload	帳票レイアウトファイルアップロード		1	1		0	1													
ReportLayoutUpload	レイアウトファイルアップロード	base	subrepUpload	サブレポートレイアウトファイルアップロード		1	1		0	1													
ReportLayoutUpload	レイアウトファイルアップロード	base	register	登録		1	1		0	1													
