REPORT_CD	REPORT_NM	REPORT_LAYOUT_NM	REPORT_LAYOUT_DATA	UPDATABLE	ATTRIBUTE1	ATTRIBUTE2	ATTRIBUTE3	ATTRIBUTE4	ATTRIBUTE5	AUTO_PRINT_TARGET_FLG	DEL_FLG	ITEM_CD	DICT_NM	ITEM_TYPE	VISIBLE	ITEM_FORMAT
YamatoDeliveryTagLabel	ヤマト宅急便(発払)荷札	ヤマト宅急便(発払)荷札	../../../../../../reports/shipping/YamatoDeliveryTagLabel.jrxml	1						1	0	lblAgain	再	String	1	
YamatoDeliveryTagLabel	ヤマト宅急便(発払)荷札	ヤマト宅急便(発払)荷札	../../../../../../reports/shipping/YamatoDeliveryTagLabel.jrxml	1						1	0	lblCool	クール	String	1	
