CLASS_CD	METHOD_CD	FUNC_CD	FUNC_NM	ARG_CD	DICT_NM	ARG_TYPE	NECESSARY
ReceiveInspecStoreJanResource	send	send	HT入荷検品格納(ｿｰｽCD)送信	productCd	ソースCD	text	1
