CLASS_CD	METHOD_CD	FUNC_CD	FUNC_NM	ARG_CD	DICT_NM	ARG_TYPE	NECESSARY
LocationMoveInLocResource	send	send	HTロケ変更(入庫ロケ)送信	locationCd	入庫ロケ	text	1
