CLASS_CD	METHOD_CD	FUNC_CD	FUNC_NM	ARG_CD	DICT_NM	ARG_TYPE	NECESSARY
SerialReceiveInspectionJanCdResource	send	send	HTｼﾘｱﾙ登入(ｿｰｽCD)送信	productCd	ソースCD	text	1
