CLASS_CD	METHOD_CD	FUNC_CD	FUNC_NM	ARG_CD	DICT_NM	ARG_TYPE	NECESSARY
SerialShippingInspectionJanCdResource	send	send	HTｼﾘｱﾙ登出(ｿｰｽCD)送信	janCd	ソースCD	text	1
