CLASS_CD	METHOD_CD	FUNC_CD	FUNC_NM	ARG_CD	DICT_NM	ARG_TYPE	NECESSARY
InventoryInputProductSortingPlaceCartonQuantity	send	send	確定ボタン押下	carton	ｶｰﾄﾝ	text	1
