CLASS_CD	METHOD_CD	FUNC_CD	FUNC_NM	ARG_CD	DICT_NM	ARG_TYPE	NECESSARY
InventoryInputProductSortingPlaceInstListResource	send	send	確定ボタン押下	inventoryKey	指示ﾘｽﾄ	text	1
