CLASS_CD	METHOD_CD	FUNC_CD	FUNC_NM	ARG_CD	DICT_NM	ARG_TYPE	NECESSARY
ReceiveInspecStoreLotResource	send	send	HT入荷検品・格納(詳細ロット)送信	lot	ロット	text	1
