CLASS_CD	METHOD_CD	FUNC_CD	FUNC_NM	ARG_CD	DICT_NM	ARG_TYPE	NECESSARY
ReceiveNoPlanInspectionLabelInputResource	send	send	HT予定無し入荷(汎用)送信	storeLabelNo	汎用ラベルNo	text	1
