CLASS_CD	METHOD_CD	FUNC_CD	FUNC_NM	ARG_CD	DICT_NM	ARG_TYPE	NECESSARY
StockMoveInJanCdResource	send	send	HT移動入庫(ｿｰｽCD)送信	janCd	ソースCD	text	1
