CLASS_CD	METHOD_CD	FUNC_CD	FUNC_NM	ARG_CD	DICT_NM	ARG_TYPE	NECESSARY
ReceiveStoreKariLocResource	send	send	HT入庫格納(仮ロケ)送信	kariLocCd	仮ロケ	text	1
