CLASS_CD	METHOD_CD	FUNC_CD	FUNC_NM	ARG_CD	DICT_NM	ARG_TYPE	NECESSARY
InventoryInputProductSortingPlaceSymbolBarcode	send	send	確定ボタン押下	barcode	2次元ﾊﾞｰｺｰﾄﾞ	text	1
