CLASS_CD	METHOD_CD	FUNC_CD	FUNC_NM	ARG_CD	DICT_NM	ARG_TYPE	NECESSARY
ShippingNoPackingJanCdResource	input	input	HTバラ出荷検品(ｿｰｽCD)入力	janCd	ソースCD	text	1
