画面マスタ	画面マスタ	画面マスタ	項目マスタ	項目マスタ	項目マスタ	項目マスタ	項目マスタ	項目マスタ	項目マスタ	項目マスタ	列マスタ	列マスタ	列マスタ	列マスタ	列マスタ	列マスタ	列マスタ	列マスタ	列マスタ	列マスタ	列マスタ	列マスタ拡張基本	列マスタ拡張基本
SCREEN_CD	DICT_NM	SYSTEM_TYPE	ITEM_CD	DICT_NM	ITEM_TYPE	VISIBLE	EDITABLE	TEXT_ALIGN	NECESSARY	DISPLAY_REQUIRED	COL_CD	DICT_NM	COL_ORDER	COL_TYPE	VISIBLE	EDITABLE	TEXT_ALIGN	NECESSARY	COL_WIDTH	IN_COL_INDEX	IN_COL_DEFAULT_VALUE	COL_ORDER	COL_WIDTH
ShippingPickingSendHT	オーダピック(確認)	wms_ht	msg1	データを登録します。		1	1		0	1													
ShippingPickingSendHT	オーダピック(確認)	wms_ht	msg2	よろしいですか？		1	1		0	1													
ShippingPickingSendHT	オーダピック(確認)	wms_ht	storeLabelNo	入庫No		1	1		0	1													
ShippingPickingSendHT	オーダピック(確認)	wms_ht	qty	数量		1	1		0	1													
ShippingPickingSendHT	オーダピック(確認)	wms_ht	no	いいえ		1	1		0	1													
ShippingPickingSendHT	オーダピック(確認)	wms_ht	yes	はい		1	1		0	1													
